"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0548522384357628,18,57,2.09827599301284,"Plant ovule development "," http://amigo.geneontology.org/amigo/term/GO:0048481","AT1G11130 AT1G11870 AT1G19270 AT1G24260 AT1G43850 AT1G75080 AT2G25840 AT2G41670 AT2G42830 AT3G02310 AT3G58780 AT4G09960 AT4G35080 AT4G36920 AT5G05560 AT5G07180 AT5G60410 AT5G62090"
0.0548522384357628,130,671,1.28731785959804,"Lipid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0008610","AT1G02205 AT1G05160 AT1G07380 AT1G07420 AT1G10670 AT1G10830 AT1G12730 AT1G13560 AT1G13580 AT1G15110 AT1G15780 AT1G16060 AT1G16540 AT1G16560 AT1G19630 AT1G20330 AT1G26200 AT1G26640 AT1G28100 AT1G31910 AT1G34260 AT1G43620 AT1G49340 AT1G55940 AT1G56190 AT1G61680 AT1G62640 AT1G63110 AT1G63970 AT1G66960 AT1G70480 AT1G73680 AT1G77740 AT1G78510 AT1G78690 AT1G78950 AT1G78955 AT1G78970 AT1G80860 AT2G02500 AT2G03890 AT2G04240 AT2G05990 AT2G11810 AT2G19880 AT2G26420 AT2G27150 AT2G27340 AT2G29390 AT2G29525 AT2G32440 AT2G32720 AT2G33380 AT2G34630 AT2G36690 AT2G37700 AT2G37940 AT2G38010 AT2G38995 AT2G40690 AT2G41070 AT2G43710 AT2G46500 AT3G02620 AT3G04870 AT3G06850 AT3G07700 AT3G09560 AT3G09920 AT3G18850 AT3G20480 AT3G21530 AT3G25540 AT3G25585 AT3G25820 AT3G26744 AT3G26840 AT3G29110 AT3G29160 AT3G45130 AT3G45770 AT3G47350 AT3G48790 AT3G50920 AT3G54250 AT3G54320 AT3G57660 AT3G61680 AT4G04320 AT4G09760 AT4G11820 AT4G13280 AT4G14210 AT4G15300 AT4G15310 AT4G15340 AT4G15396 AT4G16740 AT4G16760 AT4G17910 AT4G20230 AT4G21200 AT4G21534 AT4G21540 AT4G22340 AT4G23660 AT4G24500 AT4G29540 AT4G31390 AT4G36480 AT5G03730 AT5G07350 AT5G14850 AT5G16230 AT5G16350 AT5G17230 AT5G22490 AT5G23450 AT5G24150 AT5G24155 AT5G35460 AT5G36150 AT5G38970 AT5G48880 AT5G57190 AT5G59500 AT5G60335 AT5G61670 AT5G65640 AT5G66450"
0.0550675503620737,163,867,1.2492042964938,"Positive regulation of cellular metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031325","AT1G01100 AT1G02080 AT1G03190 AT1G03780 AT1G05880 AT1G07350 AT1G10430 AT1G13460 AT1G15780 AT1G15870 AT1G16060 AT1G16490 AT1G18750 AT1G19790 AT1G20870 AT1G24260 AT1G25250 AT1G27370 AT1G27630 AT1G28520 AT1G31500 AT1G34180 AT1G43850 AT1G53050 AT1G54360 AT1G54610 AT1G55350 AT1G55500 AT1G55830 AT1G55970 AT1G56190 AT1G63206 AT1G65440 AT1G66810 AT1G68130 AT1G69540 AT1G71770 AT1G75500 AT1G76440 AT1G79090 AT1G79180 AT1G80720 AT2G01940 AT2G02070 AT2G02080 AT2G03710 AT2G05100 AT2G05210 AT2G14045 AT2G16365 AT2G17770 AT2G18120 AT2G20410 AT2G22540 AT2G22850 AT2G24530 AT2G25355 AT2G26150 AT2G26590 AT2G27350 AT2G28290 AT2G30340 AT2G32460 AT2G32700 AT2G36010 AT2G36720 AT2G40340 AT2G41070 AT2G41460 AT2G42830 AT2G45050 AT2G46830 AT3G01085 AT3G02310 AT3G03950 AT3G05090 AT3G05860 AT3G06530 AT3G07525 AT3G08720 AT3G09600 AT3G11440 AT3G12990 AT3G13460 AT3G14080 AT3G15030 AT3G15120 AT3G17330 AT3G26744 AT3G27690 AT3G48160 AT3G48360 AT3G49590 AT3G52100 AT3G54350 AT3G57230 AT3G58780 AT4G00830 AT4G02640 AT4G04320 AT4G04920 AT4G09960 AT4G10710 AT4G12610 AT4G15090 AT4G16420 AT4G18390 AT4G19560 AT4G19670 AT4G20310 AT4G22860 AT4G22950 AT4G25560 AT4G26810 AT4G27410 AT4G29230 AT4G30200 AT4G31390 AT4G32730 AT4G32970 AT4G33260 AT4G34000 AT4G35785 AT4G36740 AT4G37940 AT5G04940 AT5G06100 AT5G06950 AT5G07350 AT5G09410 AT5G09790 AT5G11510 AT5G12330 AT5G13530 AT5G13660 AT5G13790 AT5G13840 AT5G14960 AT5G15070 AT5G18230 AT5G19310 AT5G19480 AT5G20220 AT5G24120 AT5G40850 AT5G41910 AT5G42920 AT5G44290 AT5G45190 AT5G47700 AT5G48630 AT5G51870 AT5G55390 AT5G55690 AT5G58190 AT5G61670 AT5G62090 AT5G62165 AT5G62380 AT5G63760 AT5G64220 AT5G64360 AT5G66350"
0.0563151827734097,9,20,2.99004329004329,"Regulation of auxin metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0090354","AT1G25250 AT1G27370 AT1G68130 AT1G75500 AT1G80360 AT2G01940 AT2G42330 AT2G43010 AT3G59060"
0.0577027750049898,6,10,3.98672438672439,"Meiotic DNA double-strand break formation "," http://amigo.geneontology.org/amigo/term/GO:0042138","AT1G01690 AT1G60460 AT3G13170 AT4G14180 AT4G24710 AT5G54260"
0.058388620242554,14,40,2.32558922558923,"MRNA cis splicing, via spliceosome "," http://amigo.geneontology.org/amigo/term/GO:0045292","AT1G02840 AT1G09140 AT1G13350 AT1G23860 AT1G44910 AT1G55310 AT2G46610 AT3G14700 AT3G19670 AT5G18810 AT5G46400 AT5G55100 AT5G62640 AT5G64200"
0.0596036216739808,90,442,1.35296076472547,"Response to acid chemical "," http://amigo.geneontology.org/amigo/term/GO:0001101","AT1G01620 AT1G02205 AT1G02930 AT1G07820 AT1G08810 AT1G08920 AT1G12480 AT1G15360 AT1G15520 AT1G16060 AT1G17280 AT1G28520 AT1G32230 AT1G33240 AT1G42540 AT1G44170 AT1G52400 AT1G61340 AT1G62660 AT1G63490 AT1G65486 AT1G68010 AT1G68820 AT1G69310 AT1G76180 AT2G04030 AT2G05100 AT2G05520 AT2G18050 AT2G21660 AT2G24710 AT2G25170 AT2G26650 AT2G29110 AT2G31470 AT2G31870 AT2G32390 AT2G32700 AT2G33380 AT2G37760 AT2G39550 AT2G39800 AT2G41070 AT2G41240 AT2G41430 AT3G02130 AT3G05500 AT3G05640 AT3G06110 AT3G13437 AT3G14080 AT3G16800 AT3G19580 AT3G20470 AT3G23050 AT3G26090 AT3G27550 AT3G27690 AT3G46930 AT3G51480 AT3G52150 AT4G00430 AT4G11890 AT4G13850 AT4G17410 AT4G17615 AT4G24190 AT4G26070 AT4G27410 AT4G29920 AT4G31390 AT4G31710 AT4G34000 AT4G34240 AT4G35290 AT5G07700 AT5G08490 AT5G09410 AT5G11180 AT5G13750 AT5G19000 AT5G20510 AT5G25370 AT5G38710 AT5G48410 AT5G50430 AT5G56030 AT5G59970 AT5G60410 AT5G65730"
0.0599447706484871,56,252,1.4765645876757,"Negative regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051253","AT1G03770 AT1G05420 AT1G09050 AT1G23810 AT1G24230 AT1G33240 AT1G43850 AT1G59750 AT1G59890 AT1G68840 AT1G74660 AT1G75080 AT1G75380 AT1G79960 AT2G22540 AT2G25170 AT2G27350 AT2G27840 AT2G30424 AT2G32700 AT2G34010 AT2G36010 AT2G46790 AT2G46830 AT2G47210 AT3G02860 AT3G09370 AT3G10480 AT3G10490 AT3G12640 AT3G19580 AT3G26744 AT3G29575 AT3G44750 AT3G48160 AT3G52100 AT3G53460 AT3G56860 AT4G03090 AT4G13850 AT4G14550 AT4G20400 AT4G24800 AT4G26630 AT4G32730 AT5G02320 AT5G06250 AT5G06950 AT5G09790 AT5G13240 AT5G13790 AT5G14960 AT5G20510 AT5G36740 AT5G62090 AT5G63320"
0.0605950094300621,16,49,2.16964592474797,"Regulation of mRNA splicing, via spliceosome "," http://amigo.geneontology.org/amigo/term/GO:0048024","AT1G02840 AT1G07350 AT1G09140 AT1G23860 AT1G30460 AT1G55310 AT2G38610 AT2G46610 AT3G08620 AT3G18610 AT4G11970 AT4G24500 AT4G26480 AT4G35785 AT5G18810 AT5G64200"
0.0605950094300621,16,49,2.16964592474797,"Demethylation "," http://amigo.geneontology.org/amigo/term/GO:0070988","AT1G08620 AT1G09060 AT1G11950 AT1G20870 AT1G63490 AT1G76440 AT2G17970 AT2G22260 AT3G10480 AT3G10490 AT3G15120 AT3G20810 AT4G00990 AT4G20400 AT5G01780 AT5G63080"
0.0605950094300621,298,1692,1.17025597640255,"Response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901700","AT1G01620 AT1G01740 AT1G02205 AT1G02930 AT1G03060 AT1G04120 AT1G05630 AT1G07200 AT1G07520 AT1G07640 AT1G07820 AT1G07890 AT1G08420 AT1G08810 AT1G08920 AT1G09530 AT1G10430 AT1G12480 AT1G13460 AT1G14170 AT1G15360 AT1G15520 AT1G15780 AT1G16060 AT1G16540 AT1G17280 AT1G17440 AT1G17550 AT1G20160 AT1G22300 AT1G22690 AT1G24020 AT1G28330 AT1G28490 AT1G28520 AT1G30460 AT1G30755 AT1G31880 AT1G32230 AT1G32540 AT1G33240 AT1G34120 AT1G34180 AT1G34210 AT1G35580 AT1G42540 AT1G43850 AT1G44170 AT1G52400 AT1G52570 AT1G53300 AT1G61210 AT1G61340 AT1G62660 AT1G63490 AT1G63650 AT1G64710 AT1G64990 AT1G65486 AT1G67070 AT1G68010 AT1G68820 AT1G69310 AT1G69935 AT1G70700 AT1G71220 AT1G72770 AT1G73980 AT1G74660 AT1G74950 AT1G75080 AT1G76180 AT1G77490 AT2G04030 AT2G04240 AT2G05100 AT2G05520 AT2G17770 AT2G18050 AT2G18060 AT2G19620 AT2G21660 AT2G22300 AT2G23140 AT2G23380 AT2G24710 AT2G25170 AT2G25760 AT2G26150 AT2G26190 AT2G26300 AT2G26650 AT2G26690 AT2G26980 AT2G28290 AT2G29060 AT2G29110 AT2G29630 AT2G31470 AT2G31730 AT2G31870 AT2G32390 AT2G32460 AT2G32700 AT2G32800 AT2G33380 AT2G35160 AT2G35940 AT2G36690 AT2G37640 AT2G37760 AT2G39550 AT2G39730 AT2G39800 AT2G40190 AT2G40340 AT2G40400 AT2G41070 AT2G41240 AT2G41430 AT2G43710 AT2G44080 AT2G45900 AT2G46270 AT2G46370 AT2G46820 AT3G01500 AT3G02130 AT3G02410 AT3G02860 AT3G05500 AT3G05640 AT3G06110 AT3G06550 AT3G06850 AT3G07700 AT3G09240 AT3G09370 AT3G09770 AT3G11180 AT3G11240 AT3G11440 AT3G11820 AT3G13437 AT3G14080 AT3G16470 AT3G16570 AT3G16800 AT3G18040 AT3G19580 AT3G20470 AT3G23050 AT3G23900 AT3G25010 AT3G26020 AT3G26090 AT3G26744 AT3G27550 AT3G27690 AT3G27810 AT3G29160 AT3G29575 AT3G46090 AT3G46600 AT3G46930 AT3G47990 AT3G48090 AT3G48330 AT3G48360 AT3G51480 AT3G51770 AT3G52150 AT3G54320 AT3G56860 AT3G57480 AT3G58490 AT3G59410 AT4G00430 AT4G00830 AT4G02570 AT4G03110 AT4G03490 AT4G04740 AT4G04920 AT4G05040 AT4G05320 AT4G08390 AT4G08980 AT4G09010 AT4G11890 AT4G12720 AT4G13850 AT4G14390 AT4G14400 AT4G14410 AT4G15415 AT4G16740 AT4G16890 AT4G17410 AT4G17615 AT4G20310 AT4G20380 AT4G21534 AT4G21540 AT4G22110 AT4G23100 AT4G23130 AT4G23270 AT4G24190 AT4G25100 AT4G26070 AT4G26120 AT4G26400 AT4G27410 AT4G27710 AT4G28520 AT4G29920 AT4G30160 AT4G31390 AT4G31550 AT4G31710 AT4G31800 AT4G33360 AT4G33630 AT4G34000 AT4G34240 AT4G34460 AT4G35100 AT4G35290 AT4G35310 AT4G35770 AT4G39260 AT5G01060 AT5G01410 AT5G02310 AT5G02320 AT5G03730 AT5G04140 AT5G06100 AT5G06950 AT5G07700 AT5G08130 AT5G08335 AT5G08490 AT5G08660 AT5G09410 AT5G11180 AT5G11510 AT5G13240 AT5G13320 AT5G13530 AT5G13650 AT5G13750 AT5G14270 AT5G14920 AT5G18100 AT5G18610 AT5G18860 AT5G19000 AT5G20510 AT5G20720 AT5G23320 AT5G23720 AT5G23750 AT5G24760 AT5G25370 AT5G38710 AT5G38895 AT5G40350 AT5G40440 AT5G41670 AT5G41790 AT5G44610 AT5G45830 AT5G47710 AT5G48410 AT5G49470 AT5G50430 AT5G51100 AT5G51110 AT5G51760 AT5G56030 AT5G58610 AT5G58940 AT5G59010 AT5G59090 AT5G59970 AT5G60410 AT5G60870 AT5G60980 AT5G61210 AT5G61850 AT5G62380 AT5G63320 AT5G63970 AT5G65730 AT5G66070 AT5G66350"
0.0606450470178718,35,141,1.64935406070158,"Circadian rhythm "," http://amigo.geneontology.org/amigo/term/GO:0007623","AT1G01060 AT1G10470 AT1G15950 AT1G31500 AT2G06255 AT2G16365 AT2G21150 AT2G21660 AT2G44680 AT2G46790 AT2G46830 AT3G04910 AT3G06500 AT3G09600 AT3G20810 AT3G46640 AT3G48360 AT3G52180 AT3G52526 AT3G54500 AT3G57040 AT3G63180 AT4G02570 AT4G04920 AT4G09970 AT4G15090 AT4G24470 AT4G24500 AT4G25100 AT4G30200 AT5G52660 AT5G58140 AT5G59570 AT5G60100 AT5G64170"
0.0618049443827333,26,96,1.79956309122976,"Gravitropism "," http://amigo.geneontology.org/amigo/term/GO:0009630","AT1G05630 AT1G08190 AT1G17400 AT1G19115 AT1G25250 AT1G42540 AT1G53380 AT1G68130 AT1G69935 AT1G72490 AT1G77740 AT2G01420 AT2G01940 AT2G14820 AT2G23050 AT2G36810 AT2G38120 AT2G47000 AT3G23050 AT3G27025 AT3G30350 AT5G13750 AT5G45710 AT5G58960 AT5G66250 AT5G67440"
0.0618917447471635,32,126,1.68750238591508,"Membrane lipid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006643","AT1G07380 AT1G12730 AT1G13580 AT1G16560 AT1G26200 AT1G54280 AT1G56190 AT1G63110 AT1G74440 AT2G11810 AT2G19880 AT2G27340 AT2G29525 AT2G37940 AT2G38010 AT3G07700 AT3G09560 AT3G20480 AT3G21530 AT3G25540 AT3G48790 AT3G58490 AT4G11830 AT4G17910 AT4G21534 AT4G21540 AT4G29540 AT4G36480 AT5G14850 AT5G23450 AT5G25370 AT5G49900"
0.0631679228027435,53,237,1.48590993316732,"Cellular nitrogen compound catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044270","AT1G01040 AT1G02080 AT1G03457 AT1G05620 AT1G11400 AT1G14240 AT1G15280 AT1G28260 AT1G28960 AT1G30110 AT1G31500 AT1G55500 AT1G56310 AT1G69720 AT1G71770 AT1G79090 AT1G80000 AT1G80360 AT2G14170 AT2G17970 AT2G25355 AT2G32415 AT2G33980 AT3G01540 AT3G03950 AT3G12640 AT3G12990 AT3G13300 AT3G13460 AT3G14080 AT3G15140 AT3G17330 AT3G23490 AT3G46210 AT3G53460 AT3G56860 AT4G00060 AT4G03110 AT4G04320 AT4G04955 AT4G19180 AT4G21585 AT4G21590 AT4G27490 AT4G31390 AT5G07350 AT5G10630 AT5G13800 AT5G18230 AT5G18860 AT5G19400 AT5G58190 AT5G63120"
0.0633825288828876,17,54,2.09179983254057,"Regulation of circadian rhythm "," http://amigo.geneontology.org/amigo/term/GO:0042752","AT1G01060 AT1G31500 AT2G06255 AT2G21150 AT2G44680 AT2G46830 AT3G09600 AT3G20810 AT3G46640 AT3G54500 AT3G63180 AT4G02570 AT4G15090 AT4G24500 AT5G52660 AT5G60100 AT5G64170"
0.0633825288828876,17,54,2.09179983254057,"Positive regulation of innate immune response "," http://amigo.geneontology.org/amigo/term/GO:0045089","AT1G30460 AT1G32540 AT1G42540 AT1G71220 AT2G15080 AT2G46370 AT3G14150 AT3G45430 AT3G51480 AT4G12720 AT4G25230 AT5G13320 AT5G20480 AT5G36890 AT5G40440 AT5G45050 AT5G45060"
0.0633825288828876,8,17,3.12684265625442,"Ceramide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046513","AT1G13580 AT1G26200 AT2G19880 AT2G29525 AT2G37940 AT3G25540 AT3G48790 AT4G36480"
0.0633825288828876,8,17,3.12684265625442,"Sphingoid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046519","AT1G07380 AT1G74440 AT2G38010 AT3G48790 AT4G21534 AT4G21540 AT4G36480 AT5G23450"
0.064543991483658,228,1267,1.19570265742326,"Reproductive structure development "," http://amigo.geneontology.org/amigo/term/GO:0048608","AT1G01040 AT1G01060 AT1G01480 AT1G03060 AT1G03457 AT1G05230 AT1G05830 AT1G07420 AT1G07890 AT1G08300 AT1G08320 AT1G09230 AT1G10270 AT1G10390 AT1G10470 AT1G10570 AT1G10670 AT1G11130 AT1G11870 AT1G14400 AT1G14440 AT1G17920 AT1G19270 AT1G19850 AT1G20960 AT1G24260 AT1G25250 AT1G26260 AT1G28060 AT1G28520 AT1G28560 AT1G30970 AT1G32230 AT1G32610 AT1G43620 AT1G43850 AT1G54060 AT1G55350 AT1G55540 AT1G59660 AT1G60800 AT1G63700 AT1G64990 AT1G65440 AT1G65620 AT1G66330 AT1G67260 AT1G68130 AT1G68240 AT1G68480 AT1G69935 AT1G72560 AT1G75080 AT1G77080 AT1G79280 AT1G80490 AT2G01940 AT2G02560 AT2G03710 AT2G14680 AT2G15530 AT2G15890 AT2G16970 AT2G17770 AT2G21540 AT2G21660 AT2G22250 AT2G22540 AT2G23140 AT2G23380 AT2G24790 AT2G25840 AT2G27840 AT2G28290 AT2G29090 AT2G30120 AT2G31220 AT2G32700 AT2G34090 AT2G34630 AT2G34780 AT2G34830 AT2G35340 AT2G35620 AT2G36120 AT2G37260 AT2G41260 AT2G41670 AT2G41720 AT2G41945 AT2G42260 AT2G42830 AT2G43410 AT2G44680 AT2G45190 AT2G46830 AT2G47470 AT2G48130 AT3G02130 AT3G02260 AT3G02280 AT3G02310 AT3G06440 AT3G09600 AT3G10390 AT3G10480 AT3G10490 AT3G11440 AT3G12140 AT3G13300 AT3G14020 AT3G15030 AT3G16470 AT3G19580 AT3G20070 AT3G20810 AT3G21880 AT3G22200 AT3G24560 AT3G24880 AT3G26744 AT3G27810 AT3G44750 AT3G49500 AT3G57230 AT3G58060 AT3G58780 AT3G62300 AT3G63530 AT4G00060 AT4G00310 AT4G00830 AT4G00990 AT4G02460 AT4G02560 AT4G02570 AT4G02640 AT4G02990 AT4G03090 AT4G03110 AT4G04350 AT4G04920 AT4G09960 AT4G10710 AT4G13345 AT4G13940 AT4G15415 AT4G18570 AT4G19180 AT4G19960 AT4G20060 AT4G20090 AT4G20400 AT4G21750 AT4G22950 AT4G23100 AT4G23660 AT4G24660 AT4G24900 AT4G26300 AT4G28370 AT4G28520 AT4G30200 AT4G32460 AT4G34460 AT4G35080 AT4G35450 AT4G36480 AT4G36920 AT4G37710 AT4G37900 AT4G39100 AT4G39620 AT5G02600 AT5G05560 AT5G06100 AT5G06770 AT5G07180 AT5G08335 AT5G10510 AT5G12330 AT5G12840 AT5G13290 AT5G13480 AT5G13790 AT5G14220 AT5G14850 AT5G15840 AT5G16230 AT5G18620 AT5G19310 AT5G20320 AT5G20490 AT5G22510 AT5G23040 AT5G23320 AT5G24860 AT5G27220 AT5G27230 AT5G40350 AT5G41480 AT5G42400 AT5G45190 AT5G45710 AT5G45830 AT5G46880 AT5G49160 AT5G49190 AT5G50670 AT5G51870 AT5G53550 AT5G55390 AT5G55490 AT5G56030 AT5G59570 AT5G60410 AT5G60800 AT5G60870 AT5G61850 AT5G62090 AT5G62165 AT5G62640 AT5G64360 AT5G64390 AT5G65060 AT5G65700 AT5G66350 AT5G67440"
0.064543991483658,130,678,1.27402696724231,"DNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006259","AT1G01690 AT1G01880 AT1G03180 AT1G03190 AT1G04650 AT1G06670 AT1G07745 AT1G08600 AT1G08840 AT1G14400 AT1G14750 AT1G15215 AT1G18090 AT1G19025 AT1G19340 AT1G19485 AT1G20870 AT1G21690 AT1G28060 AT1G31360 AT1G34380 AT1G34770 AT1G35530 AT1G47720 AT1G48580 AT1G49980 AT1G50840 AT1G53025 AT1G53490 AT1G60460 AT1G65070 AT1G65470 AT1G67320 AT1G76440 AT1G77320 AT1G78810 AT1G80190 AT1G80810 AT2G02480 AT2G05210 AT2G07690 AT2G16900 AT2G18050 AT2G18760 AT2G22260 AT2G31865 AT2G31870 AT2G32000 AT2G38810 AT2G41460 AT2G47210 AT3G02860 AT3G02930 AT3G06290 AT3G10010 AT3G10270 AT3G10605 AT3G12530 AT3G13170 AT3G13782 AT3G14980 AT3G15120 AT3G15140 AT3G17310 AT3G22880 AT3G23100 AT3G23255 AT3G24320 AT3G26680 AT3G27120 AT3G27730 AT3G28030 AT3G43920 AT3G46210 AT3G48190 AT3G48360 AT3G48670 AT3G48900 AT3G49500 AT3G52050 AT3G52630 AT3G61420 AT4G00380 AT4G02390 AT4G02460 AT4G10710 AT4G14140 AT4G17020 AT4G19020 AT4G20400 AT4G21585 AT4G21590 AT4G23160 AT4G23440 AT4G24710 AT4G24790 AT4G26630 AT4G29170 AT4G31150 AT4G31880 AT4G32970 AT4G33925 AT4G34060 AT4G35520 AT4G35740 AT4G36080 AT4G37010 AT5G01780 AT5G05490 AT5G16630 AT5G16850 AT5G20320 AT5G24280 AT5G27680 AT5G40820 AT5G40840 AT5G41150 AT5G44740 AT5G44750 AT5G46280 AT5G48120 AT5G49110 AT5G49160 AT5G52910 AT5G54260 AT5G55390 AT5G57160 AT5G62760 AT5G65740 AT5G67100"
0.0680226495345223,18,59,2.02714799324969,"Plant-type ovary development "," http://amigo.geneontology.org/amigo/term/GO:0035670","AT1G11130 AT1G11870 AT1G19270 AT1G24260 AT1G43850 AT1G75080 AT2G25840 AT2G41670 AT2G42830 AT3G02310 AT3G58780 AT4G09960 AT4G35080 AT4G36920 AT5G05560 AT5G07180 AT5G60410 AT5G62090"
0.0688755420890158,13,37,2.33456833456833,"Polyol biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046173","AT1G07380 AT1G29810 AT1G59312 AT2G38010 AT3G07270 AT3G48790 AT4G21534 AT4G21540 AT4G36480 AT5G15070 AT5G23450 AT5G51110 AT5G60760"
0.0695380575405297,35,143,1.62628617174072,"RNA catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006401","AT1G01040 AT1G02080 AT1G03457 AT1G11400 AT1G15280 AT1G28260 AT1G31500 AT1G55500 AT1G56310 AT1G71770 AT1G79090 AT1G80000 AT2G17970 AT2G25355 AT2G32415 AT3G01540 AT3G03950 AT3G12640 AT3G12990 AT3G13300 AT3G13460 AT3G14080 AT3G17330 AT3G46210 AT3G53460 AT3G56860 AT4G00060 AT4G03110 AT4G27490 AT5G07350 AT5G10630 AT5G18230 AT5G19400 AT5G58190 AT5G63120"
0.0700441108460409,228,1270,1.1928781629569,"Reproductive system development "," http://amigo.geneontology.org/amigo/term/GO:0061458","AT1G01040 AT1G01060 AT1G01480 AT1G03060 AT1G03457 AT1G05230 AT1G05830 AT1G07420 AT1G07890 AT1G08300 AT1G08320 AT1G09230 AT1G10270 AT1G10390 AT1G10470 AT1G10570 AT1G10670 AT1G11130 AT1G11870 AT1G14400 AT1G14440 AT1G17920 AT1G19270 AT1G19850 AT1G20960 AT1G24260 AT1G25250 AT1G26260 AT1G28060 AT1G28520 AT1G28560 AT1G30970 AT1G32230 AT1G32610 AT1G43620 AT1G43850 AT1G54060 AT1G55350 AT1G55540 AT1G59660 AT1G60800 AT1G63700 AT1G64990 AT1G65440 AT1G65620 AT1G66330 AT1G67260 AT1G68130 AT1G68240 AT1G68480 AT1G69935 AT1G72560 AT1G75080 AT1G77080 AT1G79280 AT1G80490 AT2G01940 AT2G02560 AT2G03710 AT2G14680 AT2G15530 AT2G15890 AT2G16970 AT2G17770 AT2G21540 AT2G21660 AT2G22250 AT2G22540 AT2G23140 AT2G23380 AT2G24790 AT2G25840 AT2G27840 AT2G28290 AT2G29090 AT2G30120 AT2G31220 AT2G32700 AT2G34090 AT2G34630 AT2G34780 AT2G34830 AT2G35340 AT2G35620 AT2G36120 AT2G37260 AT2G41260 AT2G41670 AT2G41720 AT2G41945 AT2G42260 AT2G42830 AT2G43410 AT2G44680 AT2G45190 AT2G46830 AT2G47470 AT2G48130 AT3G02130 AT3G02260 AT3G02280 AT3G02310 AT3G06440 AT3G09600 AT3G10390 AT3G10480 AT3G10490 AT3G11440 AT3G12140 AT3G13300 AT3G14020 AT3G15030 AT3G16470 AT3G19580 AT3G20070 AT3G20810 AT3G21880 AT3G22200 AT3G24560 AT3G24880 AT3G26744 AT3G27810 AT3G44750 AT3G49500 AT3G57230 AT3G58060 AT3G58780 AT3G62300 AT3G63530 AT4G00060 AT4G00310 AT4G00830 AT4G00990 AT4G02460 AT4G02560 AT4G02570 AT4G02640 AT4G02990 AT4G03090 AT4G03110 AT4G04350 AT4G04920 AT4G09960 AT4G10710 AT4G13345 AT4G13940 AT4G15415 AT4G18570 AT4G19180 AT4G19960 AT4G20060 AT4G20090 AT4G20400 AT4G21750 AT4G22950 AT4G23100 AT4G23660 AT4G24660 AT4G24900 AT4G26300 AT4G28370 AT4G28520 AT4G30200 AT4G32460 AT4G34460 AT4G35080 AT4G35450 AT4G36480 AT4G36920 AT4G37710 AT4G37900 AT4G39100 AT4G39620 AT5G02600 AT5G05560 AT5G06100 AT5G06770 AT5G07180 AT5G08335 AT5G10510 AT5G12330 AT5G12840 AT5G13290 AT5G13480 AT5G13790 AT5G14220 AT5G14850 AT5G15840 AT5G16230 AT5G18620 AT5G19310 AT5G20320 AT5G20490 AT5G22510 AT5G23040 AT5G23320 AT5G24860 AT5G27220 AT5G27230 AT5G40350 AT5G41480 AT5G42400 AT5G45190 AT5G45710 AT5G45830 AT5G46880 AT5G49160 AT5G49190 AT5G50670 AT5G51870 AT5G53550 AT5G55390 AT5G55490 AT5G56030 AT5G59570 AT5G60410 AT5G60800 AT5G60870 AT5G61850 AT5G62090 AT5G62165 AT5G62640 AT5G64360 AT5G64390 AT5G65060 AT5G65700 AT5G66350 AT5G67440"
0.0716105567993042,7,14,3.32227032227032,"Regulation of auxin biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010600","AT1G25250 AT1G68130 AT1G80360 AT2G01940 AT2G42330 AT2G43010 AT3G59060"
0.0716105567993042,4,5,5.31563251563252,"S-adenosylmethionine cycle "," http://amigo.geneontology.org/amigo/term/GO:0033353","AT2G05830 AT4G13940 AT4G15415 AT5G53850"
0.0716105567993042,4,5,5.31563251563252,"Negative regulation of meiotic nuclear division "," http://amigo.geneontology.org/amigo/term/GO:0045835","AT1G04650 AT1G35530 AT3G27120 AT4G24710"
0.0716105567993042,53,240,1.46733605900273,"Negative regulation of transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0045892","AT1G03770 AT1G05420 AT1G09050 AT1G23810 AT1G24230 AT1G33240 AT1G43850 AT1G59750 AT1G59890 AT1G68840 AT1G74660 AT1G75080 AT1G75380 AT1G79960 AT2G22540 AT2G25170 AT2G27350 AT2G27840 AT2G30424 AT2G32700 AT2G34010 AT2G36010 AT2G46790 AT2G46830 AT2G47210 AT3G02860 AT3G09370 AT3G10480 AT3G10490 AT3G19580 AT3G26744 AT3G29575 AT3G44750 AT3G48160 AT3G52100 AT4G03090 AT4G13850 AT4G14550 AT4G20400 AT4G24800 AT4G26630 AT4G32730 AT5G02320 AT5G06250 AT5G06950 AT5G09790 AT5G13240 AT5G13790 AT5G14960 AT5G20510 AT5G36740 AT5G62090 AT5G63320"
